ip,datetime,gmt,request,status,size,referer,browser,country,detected
180.178.99.174,24-Jul 2019 7:13:05,+0700],GET /bkd_baru/assets/css/ace-rtl.css HTTP/1.1,200.0,152201,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; rv:56.0) Gecko/20100101 Firefox/56.0,Indonesia,AMAN
103.103.146.58,25-Jul 2019 20:57:13,+0700],POST /bkd_baru/kinerja_dosen/do_penilaian/D0074 HTTP/1.1,303.0,-,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9594/D0074,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:35:46,+0700],POST /bkd_baru/kinerja_dosen/do_penilaian/D0294 HTTP/1.1,303.0,-,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8878/D0294,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 17:57:06,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0135__24-07-19_12.54_MATERI_KHUTBAH.docx HTTP/1.1,200.0,34323,http://universitas.com/bkd_baru/bidang_pengabdian/edit/OTE4MQ,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
120.188.32.239,23-Jul 2019 17:19:06,+0700],GET /bkd_baru/login HTTP/1.1,200.0,5331,http://universitas.com/bkd_baru/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:35:18,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0294__23-07-19_02.34_RPS_ELT_Media_2019-Genap.pdf HTTP/1.1,206.0,130294,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0294,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 11:46:09,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0104__19-07-19_10.24_Nilai_Isu2_Pendidikan.pdf HTTP/1.1,206.0,27943,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:25:54,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0058 HTTP/1.1,200.0,38910,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9286/D0058,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 16:21:33,+0700],GET /bkd_baru/bidang_pengabdian HTTP/1.1,200.0,32406,http://universitas.com/bkd_baru/bidang_pengabdian/edit/OTMyNA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 13:33:21,+0700],GET /bkd_baru/assets/css/images/pattern.jpg HTTP/1.1,200.0,7080,http://universitas.com/bkd_baru/assets/css/ace.css,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:01:03,+0700],GET /bkd_baru/assets/avatars/icon-user.png HTTP/1.1,200.0,1483,http://universitas.com/bkd_baru/bidang_pendidikan/edit/ODY5Nw,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:56:59,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0295__24-07-19_15.04_NILAI_MK_INTRODUCTION_TO_TRANSLATION_STUDIES_4A,,,,,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:48:56,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0266__24-07-19_02.22_DHM_DHD_2F.pdf HTTP/1.1,206.0,152287,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0266,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
140.213.49.180,23-Jul 2019 20:51:10,+0700],GET /bkd_baru/bidang_penelitian HTTP/1.1,200.0,21281,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.1; rv:60.0) Gecko/20100101 Firefox/60.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 14:30:00,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0240__23-07-19_09.29_DHD_DHM_intro_kelas_A.pdf HTTP/1.1,206.0,327680,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:07:25,+0700],GET /bkd_baru/bidang_pendidikan HTTP/1.1,200.0,23747,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:41:25,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0011 HTTP/1.1,200.0,28594,http://universitas.com/bkd_baru/kinerja_dosen,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:45:07,+0700],POST /bkd_baru/kinerja_dosen/do_penilaian/D0051 HTTP/1.1,303.0,-,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8728/D0051,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
182.1.80.38,23-Jul 2019 10:47:14,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0273__23-07-19_05.45_DHM-DHD.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:44.0) Gecko/20100101 Firefox/44.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:07:55,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0191__15-07-19_16.10_SK_MENGAJAR_1819-2.pdf HTTP/1.1,206.0,1486705,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0191,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
116.206.14.7,23-Jul 2019 15:05:59,+0700],GET /bkd_baru/assets/js/jquery.js HTTP/1.1,200.0,247351,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:04:31,+0700],GET /bkd_baru/asesor2/do_hapus/B003 HTTP/1.1,307.0,-,http://universitas.com/bkd_baru/asesor2,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 22:45:21,+0700],GET /bkd_baru/assets/js/ace/elements.scroller.js HTTP/1.1,200.0,18920,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 10:49:21,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0162 HTTP/1.1,200.0,30694,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9560/D0162,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 13:19:24,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0265 HTTP/1.1,200.0,28345,http://universitas.com/bkd_baru/kinerja_dosen,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
140.213.49.180,23-Jul 2019 19:17:06,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0156__19-07-19_09.30_Saifuddin_SKMengajar.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.1; rv:60.0) Gecko/20100101 Firefox/60.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 16:26:01,+0700],GET /bkd_baru/assets/images/scan_sertifikat/D0112_10-02-17_14.36.IJAZAH%20S1%20of%201.jpg HTTP/1.1,404.0,1130,http://universitas.com/bkd_baru/dosen/input_dosen/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:47:58,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0051 HTTP/1.1,200.0,26971,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8717/D0051,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
114.124.196.69,27-Jul 2019 6:28:00,+0700],GET /bkd_baru/assets/js/bootstrap.js HTTP/1.1,200.0,67155,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 10.0; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:29:59,+0700],GET /bkd_baru/assets/file/Pendidikan-min.pdf HTTP/1.1,206.0,174981,http://universitas.com/bkd_baru/assets/file/Pendidikan-min.pdf,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:44:37,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0288 HTTP/1.1,200.0,31084,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8601/D0288,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:42:21,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0292__24-07-19_04.55_Nilai_Listening_WP_2C_2019_2_BKD.pdf HTTP/1.1,206.0,1332645,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0292,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:45:41,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0296__18-07-19_07.18_DHMD_Vocab_2B.pdf HTTP/1.1,206.0,56317,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9023/D0296,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:48:41,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0296__18-07-19_10.09_SK_dan_Jadwal_Mengajar_Genap_2018-2019_fix.pdf HTTP/1.1,206.0,590432,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9067/D0296,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
119.235.27.30,23-Jul 2019 22:02:08,+0700],GET /bkd_baru/assets/file/Pendidikan-min.pdf HTTP/1.1,206.0,76344,http://universitas.com/bkd_baru/bidang_pendidikan/tambah,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
114.124.238.105,27-Jul 2019 1:32:03,+0700],GET /bkd_baru/ HTTP/1.1,200.0,5198,-,Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-J250F Build/NMF26X) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 14:18:36,+0700],GET /bkd_baru/login HTTP/1.1,200.0,5198,http://universitas.com/bkd_baru/dosen,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 10:09:19,+0700],GET /bkd_baru/assets/css/font-awesome.css HTTP/1.1,200.0,26651,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 9:58:53,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0151__19-07-19_05.58_Kinerja_Dekan.pdf HTTP/1.1,206.0,22767,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8893/D0151,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 14:29:29,+0700],GET /bkd_baru/assets/images/scan_sertifikat/D0008_19-07-2019_IJAZAH_MAGISTER.pdf HTTP/1.1,200.0,343517,http://universitas.com/bkd_baru/dosen/input_dosen/,Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
182.0.234.85,24-Jul 2019 11:03:12,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0024__24-07-19_06.03_Surat_Keterangan_Penelitian.pdf HTTP/1.1,206.0,14864,http://universitas.com/bkd_baru/bidang_penelitian,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
114.125.251.97,25-Jul 2019 22:52:38,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0099__23-07-19_18.27_SMARTREN.pdf HTTP/1.1,206.0,245024,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0099,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 13:39:23,+0700],GET /bkd_baru/bidang_pendidikan/edit/ODU2Mw HTTP/1.1,200.0,28669,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 11:38:37,+0700],GET /bkd_baru/assets/js/ace/ace.submenu-hover.js HTTP/1.1,200.0,15434,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
114.122.80.132,24-Jul 2019 15:49:44,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0115__24-07-19_10.35_1._RPS_METLIT_PEND_BIO.pdf HTTP/1.1,200.0,415214,http://universitas.com/bkd_baru/bidang_pendidikan/edit/OTQ4OQ,Mozilla/5.0 (Windows NT 6.1; rv:54.0) Gecko/20100101 Firefox/54.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:06:12,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0197__17-07-19_04.14_SK_MENGAJAR_1819-2.pdf HTTP/1.1,206.0,695682,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0197,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:40:41,+0700],GET /bkd_baru//kinerja_dosen/beri_nilai/9590/D0189 HTTP/1.1,200.0,21384,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0189,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
103.103.146.58,26-Jul 2019 15:14:46,+0700],GET /bkd_baru/assets/css/font-awesome.css HTTP/1.1,200.0,26651,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
182.1.82.6,23-Jul 2019 10:49:01,+0700],POST /bkd_baru/bidang_penunjang/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/bidang_penunjang/edit/OTI0NQ,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:44.0) Gecko/20100101 Firefox/44.0,Indonesia,AMAN
182.1.80.38,23-Jul 2019 10:35:16,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0273__19-07-19_15.24_RPS.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/bidang_pendidikan/edit/OTIzMQ,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:44.0) Gecko/20100101 Firefox/44.0,Indonesia,AMAN
118.96.252.228,27-Jul 2019 6:19:26,+0700],GET /bkd_baru/assets/css/bootstrap.css HTTP/1.1,200.0,134938,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 10.0; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 6:41:05,+0700],POST /bkd_baru/kinerja_dosen/do_penilaian/D0133 HTTP/1.1,303.0,-,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9622/D0133,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
114.124.137.165,24-Jul 2019 0:13:09,+0700],GET /bkd_baru/assets/js/ace/ace.submenu-hover.js HTTP/1.1,200.0,15434,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Linux; Android 7.1.1; CPH1729) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 12:27:35,+0700],GET /bkd/index.php?open=Login HTTP/1.1,302.0,-,https://www.google.com/,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 7:40:06,+0700],POST /bkd_baru/login/getlogin HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; rv:56.0) Gecko/20100101 Firefox/56.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 16:13:27,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0144__18-07-19_02.09_DHM,,,,,Indonesia,AMAN
118.96.252.228,27-Jul 2019 6:27:18,+0700],GET /bkd_baru/assets/fonts/OpenSans-400.woff HTTP/1.1,200.0,21956,http://universitas.com/bkd_baru/assets/css/ace-fonts.css,Mozilla/5.0 (Windows NT 10.0; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 11:16:23,+0700],GET /bkd_baru/dosen/input_dosen/ HTTP/1.1,200.0,36417,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 16:17:32,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0145__23-07-19_08.17_DHMN_POLITIK_6A_B.pdf HTTP/1.1,206.0,7333909,http://universitas.com/bkd_baru/assets/images/scan_kinerja/D0145__23-07-19_08.17_DHMN_POLITIK_6A_B.pdf,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:02:41,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0218__24-07-19_19.09_RPS_EDEG.pdf HTTP/1.1,206.0,3665274,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0218,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:15:24,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0019__23-07-19_16.05_SK._Huriyah_Pengabdian.pdf HTTP/1.1,206.0,125566,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0019,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 18:25:37,+0700],GET /bkd_baru//kinerja_dosen/beri_nilai/9134/D0282 HTTP/1.1,200.0,21013,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0282,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 14:42:09,+0700],GET /bkd_baru/assets/js/dataTables/jquery.dataTables.js HTTP/1.1,200.0,434944,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 15:20:26,+0700],GET /bkd_baru/bidang_pendidikan/edit/OTUwNg HTTP/1.1,200.0,28096,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 10:28:50,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0298 HTTP/1.1,200.0,27584,http://universitas.com/bkd_baru/kinerja_dosen,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:48:35,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0266__24-07-19_02.21_Nilai_2E.pdf HTTP/1.1,206.0,53185,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0266,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 7:13:26,+0700],GET /bkd_baru/assets/js/ace/ace.sidebar.js HTTP/1.1,200.0,17494,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; rv:56.0) Gecko/20100101 Firefox/56.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:24:57,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0266__24-07-19_02.21_DHM_DHD_2E.pdf HTTP/1.1,206.0,20974,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8768/D0266,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 15:31:16,+0700],GET /bkd_baru/bidang_pendidikan/edit/OTE4NQ HTTP/1.1,200.0,29300,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
36.72.101.126,24-Jul 2019 11:09:11,+0700],POST /bkd_baru/bidang_pendidikan/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/bidang_pendidikan/edit/OTUzMw,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
64.233.173.163,26-Jul 2019 11:05:35,+0700],GET /bkd_baru/assets/css/ace-fonts.css HTTP/1.1,200.0,452,http://universitas.com/bkd_baru/,Mozilla/5.0 (Linux; Android 8.1.0; vivo 1807) AppleWebKit/537.36 (KHTML,United States,DICURIGAI
36.71.232.168,23-Jul 2019 20:56:52,+0700],GET /bkd_baru/assets/avatars/icon-user.png HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
114.122.107.111,27-Jul 2019 7:27:14,+0700],GET /bkd_baru/assets/css/ace.css HTTP/1.1,206.0,1,http://universitas.com/bkd_baru/login,Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G532G Build/MMB29T) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:52:17,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0223__19-07-19_18.24_jurnal_Bitauati.pdf HTTP/1.1,206.0,281391,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0223,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
103.103.146.58,25-Jul 2019 21:27:47,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0015__11-07-19_09.21_RPS_Kep_dan_TPK_-_genap_2019.pdf HTTP/1.1,206.0,2512216,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0015,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:56:11,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0222__10-07-19_09.59_skNgajar.pdf HTTP/1.1,200.0,2479875,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0222,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 10:14:34,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0243 HTTP/1.1,200.0,27863,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8868/D0243,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
64.233.173.163,25-Jul 2019 16:01:55,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0147 HTTP/1.1,200.0,38020,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8926/D0147,Mozilla/5.0 (Linux; Android 8.0.0; SM-J400F Build/R16NW) AppleWebKit/537.36 (KHTML,United States,DICURIGAI
114.124.196.252,25-Jul 2019 15:59:07,+0700],POST /bkd_baru/kinerja_dosen/do_penilaian/D0147 HTTP/1.1,303.0,-,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8920/D0147,Mozilla/5.0 (Linux; Android 8.0.0; SM-J400F Build/R16NW) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
116.206.15.34,24-Jul 2019 12:46:57,+0700],GET /bkd_baru/assets/css/ace-rtl.css HTTP/1.1,200.0,152201,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:28:58,+0700],GET /bkd_baru/assets/css/ace-rtl.css HTTP/1.1,200.0,152201,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 11:43:57,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0104__24-07-19_04.22_Absen_MHS_Dosen_Pemb_Micro.pdf HTTP/1.1,200.0,260932,http://universitas.com/bidang_pendidikan/edit/OTI2MA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 16:17:49,+0700],GET /bkd_baru/Bidang_pendidikan HTTP/1.1,200.0,26430,http://universitas.com/bkd_baru/bidang_pendidikan/edit/OTUwNg,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
114.122.80.132,24-Jul 2019 15:31:33,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0115__24-07-19_08.08_2._DHM-DHD-DNM_EKOLOGI_UMUM_4_A.pdf HTTP/1.1,206.0,452520,http://universitas.com/bkd_baru/bidang_pendidikan/edit/OTQ4Nw,Mozilla/5.0 (Windows NT 6.1; rv:54.0) Gecko/20100101 Firefox/54.0,Indonesia,AMAN
